,Unnamed: 0,id,public_metrics,text,likecount,lang,author_id,created_at,edit_history_tweet_ids
1816,605,1582556179792003077,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Uhm When is Hot Honey coming to Canada my boys in Florida are making me jealous.,0,,,,
1817,606,1582556165312958464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",..... @Wendys !!  !!!!!!!!!    @wilsha52  @bewellphilly boom ! https://t.co/G7PmAdoFua,0,,,,
1818,607,1582555883263135747,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@HotSauceBlogger @McDonalds @Wendys @BurgerKing @redlobster @longjohnsilvers @SUBWAY @TimHortons @FiveGuys He’s a Kentucky Colonel, he sat back and sipped a mint julep",1,,,,
1819,608,1582555843190353920,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@whynotreign @minjin1110 @Wendys OMGG THEY ARE SO WASTED 🤣🤣🤣 NUDEEE BBY ARE YOU OK? 🥺🥺🥺,2,,,,
1820,609,1582555697065385984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@mylesserhalf @swampgirlsummer @BravoTV @Wendys Look at her fingers,1,,,,
1821,610,1582555623258198016,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@worshipthepig @McDonalds @Wendys @BurgerKing @redlobster @longjohnsilvers @SUBWAY @TimHortons @FiveGuys Perhaps the Colonel comes in to save the day.,0,,,,
1822,611,1582555376436006914,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Just stepped on a dead rat walking across the @Wendys drive through. This is a new low,0,,,,
1823,612,1582554247966908416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys Not bout to be on the toilet for 6 hours,0,,,,
1824,613,1582554094103060480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",@BSlickComposer @Wendys BAHAHAHAHA,9,,,,
1825,614,1582552673119014913,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Vote edp for president,0,,,,
1826,615,1582552033462472704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I will literally do anything for you to bring back the vanilla frosty,0,,,,
1827,616,1582551151706152960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Question for @Wendys:

If I order a ""Baconator sandwich plain with an extra slice of cheese"", why do your employees think that means I don't want bacon on that?",0,,,,
1828,617,1582550542077014016,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","@BSlickComposer @Wendys ""What did the robber look like?""

""That girl from Wendy's""",2,,,,
1829,618,1582550255643480067,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@sonicbros8 @Wendys Giga chad sonic....,1,,,,
1830,619,1582548062408708096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush There’s external evidence and prophetic evidence that prove the authenticity of the Bible. Consider finding evidence for yourself and asking Jesus (Yeshua) to be your L-rd and savior. #Prophecy #Messianicjudaism #Christianity #Israel #Onepeople #Isaiah42-64 #Daniel9:24-27,0,,,,
1831,620,1582547484362280960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BSlickComposer @Wendys lol,0,,,,
1832,621,1582547410860941312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@chia_pizza @Wendys Lol,1,,,,
1833,622,1582547026889543680,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@CryptoWendyO You were at @Wendys getting a frosty weren't you?

That drives some people nuts too.

https://t.co/t9dRRYIzKF",1,,,,
1834,623,1582546679877627904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",@BSlickComposer @Wendys OH MY,7,,,,
1835,624,1582546197603966976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Hey @Wendys ,you got anything spooky for my man here? https://t.co/yUPR9FSzY2",1,,,,
1836,625,1582546145439776769,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys at least has a sense of humor 😑….we need more Twitter accounts like them,0,,,,
1837,626,1582545697572024320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys my gf did not love Wendys so i shot her hope this pleased you,0,,,,
1838,627,1582545079247388672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Who69133935 @Sun_Maid @NICKIMINAJ @Wendys They have tickled me I have lol a few times throughout this thread🤣🤣🤣,1,,,,
1839,628,1582544060744880128,"{'retweet_count': 6, 'reply_count': 9, 'like_count': 76, 'quote_count': 1}","Goodnight, @Wendys ❤️ https://t.co/sEiDO8ApWv",76,,,,
1840,629,1582543713683017728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@KyleKashuv @Wendys,1,,,,
1841,630,1582543615045537792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys  you were not the traffic problem

Sincerely,
All of DC",0,,,,
1842,631,1582543145824563200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I need @Wendys to put their chili sauce in bottles and in grocery stores!,0,,,,
1843,632,1582541932617555968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@cpteban @Uhhh_Enrique @DEAHQ @FBI @WhiteHouse @USArmy @SecDef @USMC @Wendys @DoreenGentzler @Jidion6 @upblissed @CIA @Walmart @sadcrib @beezelbeeb @TwitterGov @EmpireStateBldg @StateDept ratio den,1,,,,
1844,633,1582541810966024192,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@arburykentrell @Uhhh_Enrique @DEAHQ @FBI @WhiteHouse @USArmy @SecDef @USMC @Wendys @DoreenGentzler @Jidion6 @upblissed @CIA @Walmart @sadcrib @beezelbeeb @TwitterGov @EmpireStateBldg @StateDept do i care,0,,,,
1845,634,1582541213936193536,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@cpteban @Uhhh_Enrique @DEAHQ @FBI @WhiteHouse @USArmy @SecDef @USMC @Wendys @DoreenGentzler @Jidion6 @upblissed @CIA @Walmart @sadcrib @beezelbeeb @TwitterGov @EmpireStateBldg @StateDept unfollowed for being a 🐀 🐁,0,,,,
1846,635,1582540717410308096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@greg16676935420 @MaxxChewning @greg16676935420 dropping a deuce at @Wendys,0,,,,
1847,636,1582540303814172672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@IslandBoy2509 @Wendys @ReggieBush lmao,0,,,,
1848,637,1582540091557572608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @dominos wants to play https://t.co/RFb3c3FF2l,0,,,,
1849,638,1582539247877136385,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys So weird.,0,,,,
1850,639,1582538833375043584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Play Andy's apple farm and I'll visit. Ill.... probably just hop in anyways lol,0,,,,
1851,640,1582537874846920705,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I tried to get some of your cheeseburgers delivered to my mom in an assisted living center. you took my money and cancelled the order. My mom did not get her food. When are you going to refund my money? No response to my post on your website.,0,,,,
1852,641,1582537824993423360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys because you guys don't hire at 14 I was forced to get a job at McDonalds,0,,,,
1853,642,1582537769653440512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys That’s like 50$ worth of food according to Wendy’s,0,,,,
1854,643,1582536946311516160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@breakfasttv @Sid_Seixeiro I wonder what @wendys thinks?!,0,,,,
1855,644,1582536912119615490,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","STILL THE BEST @Wendys !
DASHBOARD DINING late night edition… crispy juicy chicken breast on the freshest crunchy bed of greens sweet pecans lying in tangy balsamic!
Thank U, essential workers at 
2596 South Road POK!
They need bags of 💰 thrown at them! 😉 https://t.co/8XuPgxB61V",0,,,,
1856,645,1582536107941851136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys you mfs tried to poison with that damn grilled chicken caesar salad. that thing did not sit well and i’ve already had issues with ordering said salad before 🤨🤨,0,,,,
1857,646,1582535555065483264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys chili on a rainy cold night in Ohio 🤤,0,,,,
1858,647,1582534847486078976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys 
Bring Back the Wraps... forget the Pretzel Pub...",0,,,,
1859,648,1582534695736078336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@BravoTV @Wendys https://t.co/9oRG8gmd63,1,,,,
1860,649,1582533121534472192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ain’t nobody fucking with @Wendys lemonade!,0,,,,
1861,650,1582532848816254977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys @ReggieBush Now bring back the jalapeño popper chicken sandwich, please",0,,,,
1862,651,1582532798447222784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bring back the old fries they were alot better @Wendys,0,,,,
1863,652,1582532714083012609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@bdprxfp8bh @PubesStephen @Wendys Do u work for Wendy’s? https://t.co/VDnr5cCAs0,0,,,,
1864,653,1582532685591113730,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@ShiLLin_ViLLian Like a @Wendys baked potato?,1,,,,
1865,654,1582532477410631680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys not gonna lie I do not realy like your nuggets,0,,,,
1866,655,1582532307294257152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@bdprxfp8bh @PubesStephen @Wendys Don’t forget firing a loyal employee with Down Syndrome who had more than 20 years of service cuz he wasn’t “normal” This inaction of Wendy’s corporate speaks volumes about what their real charitable philosophy. I believe Dave Thomas is rolling over in his grave! https://t.co/y8vgnEESpr,1,,,,
1867,656,1582532224188284928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","2O mins on the drive thru @Wendys only to discover one correct item from my order in the bag once I got home…and that was literally soaked with mayo.
#pbnj4dinner #rightinthegarbage",0,,,,
1868,657,1582532133720977409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@bigpp69420666 @Shadowzerg @RickandMorty @Wendys Fr bro was crying over the dumbest thing ever,2,,,,
1869,658,1582531675237384192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@BravoTV @Wendys Damn i thought these were potato wedges smh,1,,,,
1870,659,1582531516189405184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@BonnieMbuli I saw some girl wearing these at @Wendys How??! That’s so gross and I don’t believe work shoes.,1,,,,
1871,660,1582531485063467008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@idreamedofu1 @Wendys @Twitch https://t.co/V6YAymbK2S,0,,,,
1872,661,1582531015561531392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @Twitch https://t.co/WaYyxxvZx8,0,,,,
1873,662,1582530510005317632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Cozmo23 @A_dmg04 WELL IF JUST GOING TO CAUSE CHAOS

@Wendys nuggies or STARVE",0,,,,
1874,663,1582529221565771778,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",I tried making a homemade @Wendys baconator 😭😭😭 https://t.co/0PypOTue8l,1,,,,
1875,664,1582529133518602243,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Shadowzerg @starkiller34562 @RickandMorty @Wendys Bruh what is there to spoil in Rick and morty there’s like 0 story just space and vibes every episode,0,,,,
1876,665,1582528610577321984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@WWEBigE @Wendys Am I aattracctive?,0,,,,
1877,666,1582527738891468801,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@Wendys 
Been waiting in this drive through for 26minutes, but the soundtrack is okay.. https://t.co/3IHz9Ikfu6",0,,,,
1878,667,1582527261432913920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}","@saint_theone @MikeDugar @Wendys - if you didn’t blow your entire advertising budget on Reggie Bush and Willie McGinest, meet the new kid in town, @_Tariqwoolen",6,,,,
1879,668,1582526356692561920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys  When should I go to Wendy’s and what should I get https://t.co/XLOmZ28tg1,0,,,,
1880,669,1582526247099564033,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys  Wendy's? more like When can deez nuts be in yo mouth,0,,,,
1881,670,1582524105206599680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@BravoTV @Wendys That’s too much!! It’s too much French toast!!!!!!,1,,,,
1882,671,1582523921852960768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@LandonJackson15 @SRednea @Wendys https://t.co/TXx0zpkdkk,0,,,,
1883,672,1582523620462469120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Double_HTown @BucksBango @Bucks @Wendys Nevermind lol Wendy's 😬😂,0,,,,
1884,673,1582523484776775680,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Double_HTown @BucksBango @Bucks @Wendys Awww man lol that's dope bro? Where was that BK?,0,,,,
1885,674,1582523424903090176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys So I get told by workers in the drive-thru that “they don’t have small cups so they’ll give me a small’s worth in medium cups.”  This is what I find when I get home.  What gives. https://t.co/i02Tnv8TfN,1,,,,
1886,675,1582523163006881792,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@SRednea Don’t knock on @Wendys until your try the new $5 biggie bag…. Shit is gas.,1,,,,
1887,676,1582522915534254080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@DSunflower420 @BravoTV @Wendys Was looking for this,0,,,,
1888,677,1582522843920625664,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",@g_xire @BucksBango @Bucks @Wendys Bro he loved him. Cried when we left cuz he wanted to go with him lol,1,,,,
1889,678,1582521651031609344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys thanks for triangle nugget 
very cool https://t.co/CNwMyLMhgi",0,,,,
1890,679,1582521321795178496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I bet Wendy’s would have came in clutch with the spelling 😂,0,,,,
1891,680,1582520685314052097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys If not, I will go in tonight demand the order I paid for but didn't receive.Thank you",0,,,,
1892,681,1582520602841477120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I removed the items from my cart before I made my correct order $19.30. I have been charged for both when I only ate the single order dine-in style. I've been ignored ever since. Is ANYONE going to do something about this?,0,,,,
1893,682,1582520432846307329,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys I've tried to get a hold of someone through this line: 18339531999. Got one answer this morning around 10 am. A stock ""sorry"" answer. I have an issue regarding an order I cancelled Oct 16, at approx 21:45 at a Wendy's in Vancouver. I never picked up this order. https://t.co/dvO3JmK6Oz",0,,,,
1894,683,1582520279175077892,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@Wendys @ShadyShai_ The one and only Shendys where you can’t get any fries because the fryer is always broken,2,,,,
1895,684,1582520032135110658,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@ShillinChi @Wendys Score!!!!! Enjoy!!,0,,,,
1896,685,1582519762420391936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Hey WENDYS are you guys going broke and now your selling Scentsy at @wendys here in Albertville Alabama????,0,,,,
1897,686,1582518996368207874,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","While a Boomer, Judge Dearie is now an honorary #GenX fellow.  ""Where's the Beef?"" cc @Wendys https://t.co/MAWZx8jqMY https://t.co/PqTPHBvRcr",0,,,,
1898,687,1582518568133877760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@notrealpain @Wendys https://t.co/G7Z6stfdjG,0,,,,
1899,688,1582518151488901121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",as a caregiver and future music therapist that works with adults with IDD (special needs) this made me SICK to my stomach. @Wendys @WendysCanada DO BETTER. https://t.co/53kIqqPxHz,0,,,,
1900,689,1582517290909982722,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Any comment on Popeye’s today? https://t.co/5tklFh4Gyo,0,,,,
1901,690,1582517208869060608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Too spooky.,0,,,,
1902,691,1582517138895405056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","What happened to all the good quality @Wendys  restaurants, I need some fries and a frosty",0,,,,
1903,693,1582516633255362560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys Gross,0,,,,
1904,694,1582516540020510720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush Yall skipped out on the crispy onions,0,,,,
1905,695,1582516188378431488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys @Wendys Wnna play minecraft with me on stream? Il buy you MCCI if you say yes :) i will also buy a bunch of food from you,1,,,,
1906,696,1582515915706363905,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@RinsOreos @Wendys who?,0,,,,
1907,697,1582515909385924608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys, you still didn't address my tweet about how thin the chicken is now, and yet you still raised prices too. #greedy #YouWereOnceTheBest. #sad",0,,,,
1908,698,1582515005643452416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Follow @Wendys,0,,,,
1909,699,1582514822020624387,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@wootiesmofo @Wendys @ReggieBush Damnnnnnnnn!,0,,,,
1910,700,1582514734636539904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush Wendy’s is so fire,0,,,,
1911,701,1582514097643343872,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 15, 'quote_count': 0}",@Wendys Ghosts are friends👻,15,,,,
1912,702,1582513309147746304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Thank you to @smartfinal for the $450! Does anyone want to match this? 
@GavinNewsom @Walmart @Target @Macys @jcpenney @McDonalds @AmazonFresh @vons @RalphsGrocery @riteaid @sproutsfm @Wendys",0,,,,
1913,703,1582513054339956736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Why do you suck so much you stupid red head bitch?  I ordered a burger. Put the FUCKING SHIT ON IT. YOU FUCKING SUCK,0,,,,
1914,704,1582512769601253376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","@Wendys @NualaDreaming No it's me, I'm the real Wendy aka Shendy https://t.co/0yrBUP8ILm",4,,,,
1915,706,1582512524708425728,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",@Double_HTown @BucksBango @Bucks @Wendys Let's go!!! 'Teo and Bango!!!,2,,,,
1916,707,1582512266171150339,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys wtf is this ? I want my money back … it’s always a problem when I order from the  1623 W Division St Chicago https://t.co/GR3pbwsIq4,0,,,,
1917,708,1582511715845300225,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@BravoTV @Wendys Burger King French toast sticks actually slap better in my op,1,,,,
1918,709,1582511144392015872,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",@BucksBango @Bucks @Wendys thank you for making my son so happy tonight! So excited for the season to start! #FearTheDeer https://t.co/VoSI6FIQgH,6,,,,
1919,710,1582510903114616832,"{'retweet_count': 6, 'reply_count': 1, 'like_count': 26, 'quote_count': 0}",My son got to meet @BucksBango tonight and let’s just say he’s now a HUGE fan! @Bucks @Wendys #FearTheDeer https://t.co/GRhMF51x82,26,,,,
1920,711,1582510495122493440,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}","Thanks @BucksBango, @BucksBango &amp; @Wendys for the 🎟️’s. Let’s goooo! #Bucksin6 #FearTheDeer https://t.co/YuPhHmtXqS",14,,,,
1921,712,1582510324842131457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys Quit popping up on my feed with diabetes sticks,0,,,,
1922,713,1582510072042704897,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys why does that headset look like it was part of the original design,0,,,,
1923,714,1582510040342155264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@AestheticPuppet Or Wendy’s with the micromachine toys that made a giant plane @Wendys @McDonalds @Hasbro (I still have the originals),1,,,,
1924,715,1582509841234657280,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 54, 'quote_count': 0}",taco bell put Turnstile in a commercial which means @wendys needs to wake tf up and put @AttackAttackUS on one next,54,,,,
1925,716,1582509023550533635,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys the quad baconator the big mother #wendys #burgers #baconburger #baconator #bacon https://t.co/9dFNGhF0AA,0,,,,
1926,717,1582508684474978304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys the biggie bag is the best fastfood deal ive ever seen,0,,,,
1927,718,1582508632050393089,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys doesn't seem to care. https://t.co/yFAj5Bhycg,0,,,,
1928,719,1582508423782223873,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@PubesStephen @Angie03637961 @Wendys A company that commits to countless charitable contributions to fighting hunger, a foundation to support fostering and adopting kids, helps Boys &amp; Girls Clubs and helps fix up communities. I must be high to not hate them for the act of one person?",0,,,,
1929,720,1582508157448126466,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys 20 minutes for 2 orders of baconator fries &amp; 2 ordes of 6 piece nuggets that were warm at best when they got to me was just plain ridiculous! Your store in Clinton Township, MI needs to do so much better!",0,,,,
1930,721,1582507805885747200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Your stunning Wendy https://t.co/yNR6dkYuW1,0,,,,
1931,722,1582507726395310081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@KrazyVictorian @Wendys @McDonalds https://t.co/52GDwUWse9,1,,,,
1932,723,1582507561294925825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@RitchDaRuler @Wendys Im honestly just done with them its too much for the shit they give u now,1,,,,
1933,724,1582507400547864577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys Is that Ava Adam’s?,0,,,,
1934,725,1582507292578414592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys Still waiting on a response to a complaint from September 4. I've called, e-mailed, surveyed and DMed. No response. #wendysdoesntcare",0,,,,
1935,726,1582507249377083394,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @Twitch I urinated in your trash can b*tch,0,,,,
1936,727,1582506506410655744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@carlyderms @Wendys 💄 ❤️ 💋,0,,,,
1937,728,1582505947963936768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys let’s make this happen!,0,,,,
1938,729,1582505291752448002,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@NikkiNeedleNose @Wendys U after u get ya money back https://t.co/xLmPPaMCnh,1,,,,
1939,730,1582505228573716480,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}","@Wendys don’t fret your pretty little braids over the buckets from @McDonalds. It’s a harmless flirtation. They’re small, weird, and leave you lacking. We’ll all be back in your arms by the end of the night. https://t.co/6LgFCG7XGL",1,,,,
1940,731,1582504382012469248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys What-,0,,,,
1941,732,1582502762482630657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys seriously bring back the S’Awesome burger…,1,,,,
1942,733,1582502735408046080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Only online orders @ChipotleTweets rn? I guess they making enuff #money. Don't need mine. Smdh @wendys it is! https://t.co/AoEmS694XR,0,,,,
1943,734,1582502560770195456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys what would you say if I called you guys and on another phone called McDonald’s to have a convo?,0,,,,
1944,735,1582502384164835328,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",I really wish i could get my $8.73 back from @Wendys and their chewy ass chicken sandwich this is the second time… product is 🗑️ currently,2,,,,
1945,736,1582502320276795392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys why didn’t you get back to me? Y’all started the convo. https://t.co/nejirqsS2S,0,,,,
1946,737,1582502272617316352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@italyitself @MewinaBubble @RickandMorty @Wendys fuck that cow that bitch dead as hell im eating a delicious fucking meal,0,,,,
