ID,screen_name,name,location,follower_count,friends_count,like_count,description
877932514425417728,American_Jeny20,🦋867-5309🦋,Bless Your Heart Texas ,26753,19016,,🇺🇸MAGA🇺🇸 #FJB #2A #IhugInSarcasm #BackTheBlue 🚫BLM🚫🚂🚫DMs #TwitterNotTinder #Married #Pureblood ❤MoparGirl❤ 💔🖕Cancer
1380863959549546500,JDChandler9,JD Chandler - recovering statist - autodidact,,23,271,,Recovered statist. Autodidact . Generally good natured family guy.
1336679711871668225,comnsensradical,Common Sense Radical,United States,2077,1156,,Get to know someone before judging them. More empathy will solve the woes of the world.
75094226,IKingArt,♚CERTIFIED♔ ™️,LAX  Angeles! ★☆$$☑,3226,3679,,"CRM Software,#MCSE, Global Network Consultant/ Sound Engineer ..,Hip-Hop Philosopher, Published Writer #KobeBryant -R.I.P .... NuffSaid!™"
969595928,mikeinarizona,Mike in Arizona,,606,3430,,Mike in Arizona. That is all.
1282802277258915840,whykea,Jenny Death,,34,351,,Finicky Feaster
72478039,sonnylequang,Sonny Le,"Southern California, USA",87,292,,"Can't stop, Wont Stop, No Quit in Him -S.R. | #TeamNoQuit #NoDaysOff #MyWhy"
1284019691170656259,Claudia_W89C,Claudia Balderas,"Santa Ana, CA",27,1002,,"Santa Ana, CA | Virgo ♍ | Los Angeles Dodgers Fan"
1228382370111246338,CarnivW,CarnivWarrior,,675,2893,,https://t.co/zUSf2Ow1xn 🔥 LFG!!! NFTCollector #GalaxyFighterClub #SavetheMartians #Immortalz https://t.co/GionsXojOx
1418336653165273090,JulesAdams04,Jules Adams,"Long Beach, CA",5,158,,life is spectacular!
385446063,Phillip_penguin,ひりーぷみゅぷみゅ🐰 🦔🐠✰ 41,Mad City,458,1753,,"RockMusic,Aquarium,TropicalFish,GoldFish,Rabbit,Chameleon,Hedgehog,Gecko&Yuruchara"
1365770847835725825,ramonwateryo,🔫0️⃣0️⃣7️⃣.eth,touching grass,453,2062,,artist
765088165233250304,mojavedylan,James Noname,United States,33,429,,26 California USA Shitposter
1450717881046487042,joseemontess157,jose montes,,0,28,,folow me i guess. i like tv n things
2267238517,newbiehodler,newbiehodler 🛡ⓩ🛡,,361,267,,just passing through
821898138931720192,Nintendozilla98,Nintendozilla98,"Burbank, CA",756,2476,,"I'm a video gamer, movie buff, a fan of Godzilla, anime, DC, Marvel and a lot of other things. I'm also an amateur screenwriter. #ReleaseTheAyerCut"
2682960126,JunkersJunkie,Pαƚɾιƈƙ 🌻🌷🇺🇦🇵🇭,He/Him,77,225,,"Libertarian, Animal Lover, D&D DM ᛏᚨ Neo-Pagan 🇺🇸 🌎 #PRIDE"
1941606650,maj33dn00r,Major,,59,1408,,People so scared of dying they’ve stopped living. Masks don’t work!
1090639640959172608,Rebeca04956427,Rebeca,,32,99,,💕
2276833818,Shamus248,Shamus248,"Scranton, PA",921,2169,,YouTube is @Shamus248 Singer and gamer in my spare time I criticize your favorite politicians because you won't Proudly blocked by The Young Turks
1049438722339483648,DogRealtorAZ,"Dog Realtor in Scottsdale, AZ 🐶♥️🏡🌵 #DogRealtor","Scottsdale, AZ",2289,1968,,👉 REALTOR 🏡 Patriot 🇺🇸 Marketing Expert 💡TASER Party Creator 🔫 Radio Show Host 🎙 Voted Top 25 Women in Business To Watch 🔎 TRUTH ➡️ @DogRealtorAZ 🐶🐾♥️
1030716840446550016,TurkeyMaze,TurkeyMaze,,224,1300,,Mediocre Content Creator All I do is retweet. Stream: https://t.co/Pw0G4Fo61S
1254624403184214016,Pius_Regis,PIUS,Seaside property in the desert,96,1077,,Enjoy the past while you live in it; People always find a way to make dreams come true | Vault-Tec Social Media Manager
164925669,IBEJohnson,Harman Danger,,50,733,,"I'm a SoCal guy who loves the Lakers, Dodgers, and my family...sometimes in that order."
1095949803115040769,LukeRussell07,Luke Russell,"Anacortes, WA",28,1187,,Keep the shiny side up.
171993546,RyanSchuiling,Ryan Schuiling,"Denver, CO",6397,6960,,"Executive Producer, @LelandShow (2021 CBA Best News/Talk Show, 2-4pm MT) and The @DanCaplis Show (4-6pm MT) - weekdays on @630KHOW."
952900244,Hobo_Fit,Dan Bosworth,,561,1347,,"Father of two beautiful kids, writer, fitness blogger, outdoorsman, shitty poet, painter, tea-drinker, cyclist, servant of the public"
1151595248696602632,ValgonDoIf,Manga maluca,,141,487,,Aooooo potência
938183287125585920,SmolFlutistSiri,Serena Venegas,"Las Vegas, NV",63,324,,Mexican American🇺🇸🇲🇽 | RIP Megan 3~4~19👼 | 9~14~2020💚 to the amazing @FreakfaceRL
3292943479,GuzmanMichael88,Michael Guzman,"Long Beach, CA",196,1015,,"#GreenWall #SVIPE ""I am whatever you say I am, if I wasn’t then why would you say I am?""-Eminem Aspiring Youtuber & COD Pro Player Check out my Youtube channel!"
109298047,justinkarasek,justinkarasek,Everytown CA,40,248,,I just do what I do
1058589138,edward_vento,Edward Vento,"Edmond, OK",357,1105,,I write about the USMNT for @lastwordonsport | Contributor at @TheLakeShowLife | I tweet a lot about the teams I love | 1/4 of @cconnectionpod
519164396,acalichef,acali☀️chef🌺🕊🧡#FreeAssange,California ,796,670,,#FreeAssange #FreeTheMoney #CancelCensorship #Bitcoin We may not like the same stuff but it’s cool. 420 🍄🌵 Thanks for the follow ✌🏼😎 ♥️ ♒️
1226540533834797057,KagySteve,Sam Chaser,"Sarasota, FL",71,430,,"Just trying to raise these kids, love Jesus and chase the wife around the house. Not necessarily in that order."
991172756157878272,LABeachgazer,Common Sensical,"Los Angeles, CA",1769,2662,,Why are we sending American’s tax dollars out of America? AMERICA FIRST! 🇺🇸Make common sense great again🇺🇸Don’t DM me
3091647487,AlecWalks,A W,United States,48,879,,"Attorney. Of course, all views are my own."
168335527,Urbanheroz,Julius,"Los Angeles, CA",320,1684,,My Story Continues.
840976122498097152,JesseBecerra951,Jesse Becerra,"California, USA",70,491,,“I don’t have to do shit but die”
1356036117779214338,MinhThongVoTom1,Minh Thong Vo (Tom),,24,853,,Tom
1178848060237107202,boettcher_vicki,chickadee,,551,1539,,Not much
1358510093268996096,sckpppt,.,,1,1324,,Just for following. I don't post or like anything. Thank you to everyone I follow.
1302823793958825985,kim_buggyy,Kim,,39,226,,"same kim, different account"
224518144,brandenflasch,Branden Flasch,United States,1235,834,,Tech. Sustainable transport. Travel.
205453004,spgtty,Spgtty,"California, USA",1458,4756,,"Married, Mother, Free Thinker. Courage is Contagious"
921653186,CotnerJeff,Jeff Cotner,Maybe Houston; maybe Oklahoma.,70,279,,"Lawyer (former), Sooner / Ivy-Leaguer, photographer, swim/bike/runner, aviator, right-winger, blogger (https://t.co/fztqZo8ohT), ponderer, son/uncle/brother."
850853941436850176,GratefulHusker,Jeffrey D Husker,Husker Nation,517,1040,,Conservative Deadhead. Loyal to Big Red & Dead. 💀⚡️🌹🍄✌🏻Coach Osborne never tied for a championship! My heroes have always been Cowboys. Landry/Staubach/SRV
1286479742590320641,SakersTheodore,Raleigh Theodore Sakers,,11,264,,Raleigh's Soliloquys.
2835641341,AshAnnAshland,Ashley Ashland,The Bay Area,1,53,,"French, Creo, Indian, and Italian... I think."
99234283,WhitneyAAdams,Whitney Anne Adams,RVA & NYC,853,2046,,"Costume Designer: We Have A Ghost 👻, Story Ave, Three Months, Freaky, India Sweets & Spices, HDD2U, Eyes of My Mother. CDG 892 & USA 829. Rep: UTA. She/Her"
962007575163158528,AnnaB25957406,Anna B,"British Columbia, Canada",9,401,,marries to a awesome man ❤❤❤❤
31473252,AnthonyOrio,Anthony Orio,Nashville TN,1926,644,,Nashville singer/songwriter. 4 years in a row voted “Best Band In Nashville” by The Tennessean. SiriusXM “On the Horizon Artist.”. Music available everywhere
25610030,lovelycoconut,Michelley🌺Mama Bear,"California, USA",700,1838,,Chicana 🇲🇽🇺🇸 Wife. Mom. MA Marriage and Family Therapy. Former Dem #HowtheLeftLostMe
26285852,leftworx,leftworx,High Desert,111,791,,Making the Web better with demented exemplifications.
34942070,Pat_Perkins914,Patrick Perkins,"LEXINGTON, KY",117,1219,,"#BBN, #Reds, #Bengals, #RuleTheJungle, #RuleItAll,#SBLVI"
40397716,runnyeggg,puppy princess crystal,♉️♐️♏️,331,1054,,"no thoughts, all vibes 🕺🏽"
399706891,tcsuperman182,Ted,,44,338,,"BYU Grad, lawyer, husband, daddy!"
2579326920,k_bee5,Hapa Girl 🇺🇸/🇯🇵,,260,276,,Hopped on to this old account because my last one got suspended. Thanks Libturds! #LGBFJB 🖕🇺🇸🇺🇸🇺🇸 PROUD ARIZONAN!
3270565675,shopyellowberry,StrawberryFields,Off the grid,1828,732,,Own your mind..
93940297,AlexIniguezArt,𝔸𝕝𝕖𝕩 𝕀𝕟𝕚𝕘𝕦𝕖𝕫 𝔸𝕣𝕥,"A Galaxy far, far away....",334,216,,“I’m just a little black rain cloud”
99859115,AdamLasher,Adam Lasher,long beach,5213,4312,,Singer/ Songwriter /Guitarist
1387217785156165635,52Legacy,52 Legacy 🌵,"Lubbock, TX",461,944,,"Imperfect Christ follower, Husband to a Rock Star, Dad to 5, 2 pups, RR4L, west TX tough, pro adoption, Wreck’em!"
1511697002,BasenjiInvest,Basenji Capital,"A galaxy far, far away ",448,1313,,"MBA, Army OIF Vet. #dividend #investor. Just over $16k yearly DIV income #PassiveIncome Investor: NOT a fiduciary. I also ride a really fast bicycle, BMC RM 01"
1093302982265827328,Had0uken,Kennedy | 🎂 28 Days,,996,2054,,•17
53754492,psychdelicbroh,X Æ A-12,"Los Angeles, CA",693,1222,,LA/ 26/
1289603099791749121,Pierre58564128,Pierre,"Vancouver, British Columbia",107,1155,,Political Scientist. Just the facts.
1409292664516747267,DLopez52947527,DbRALopes,LookingUp!! I LOVE Hermosa!!CA,282,4026,,"I Love GOD,ocean,mountains,LA Dodgers,Rams,Clippers,UCLA🐻4wheelin,watchingFunnyMovies,KLove100.3fm!!RescueAnimals!!DrumGal!!LOVEmyParents!!Matthew22:37"
750601961641095168,starrskyline,L♱,,59,1516,,think freely.
1135723930612916225,VirginiaBucey14,Virginia Lynn Bucey,"Dayton, OH",40,851,,I'am a mum to a nine years old little girl her name is Ve'nay Dunn 💙💙💙💙
1149120320869150720,GingerBrother,Sentient IS-2,you mom hosue,61,490,,Tank Enthusiast Aviation Enthusiast I am literally a 4-man crew of an IS-2
1428570661308428294,Mani5482,Mani,"San Francisco, CA",36,285,,Londoner living in The Bay. LFC. OTF. Music. The Office.
1449787289186439173,chatethemeg,__ChatetheMeg__ 💕👑💍💵🍑🍑🍑🥂,"Los Angeles, CA",136,1167,,"This journey we are on is based on knowledge....let's not speed through it 😘😘😘 Let's laugh a lil ya'll!! Follow me, I follow back😚😚"
1039992604769824769,ernigala1,RQTC,"Connecticut, USA",207,2074,,"CT via KC, LA & ATX"
85483630,wordhouse4,Matt Orewiler,"Hendersonville, TN",136,1039,,"Pharmacist/Songwriter/Creative. pro-Israel #prolifegen #IAmAChristian ""I work for UnitedHealth Group, but these are my own thoughts."""
851619050929045504,Gingeymaster,Gingey ❁,"Southern California, USA",281,1900,,I make games Mount Makalu ⛰️
22332176,aisapereira,Aísa Pereira 🇧🇷🙌🏼🚀🥊,Brasil,919,2228,,Amar o seu país faz parte de amar a si próprio.
1005670399676436480,ROYA__Ro,ROYA💧,Covid 19 home arrest fev 2020 ,790,1353,,"🌸Yesterday I was clever,so I wanted 2 change the world. Today I am wise,so I am changing myself.'Rumi🌸 by the way me""dyslexia""dont try2 correct me #hopeless🙄"
1248907105559437312,GusNeuner,Freedom Freak 🇺🇸,,55,361,,"Don’t bow to the mob, cower to phony witch hunts, and perpetuate cancel culture. This a free country, don’t ever act like it’s not. Stand up not down."
134856913,marcelofromLA,Marcelo Guerra,,101,303,,Free thinker.
1190948578522480640,MonaLisaFrank_,Mona Lisa Frank,"Sacramento, CA",24,162,,Rock On Record Media and Promotions
1016283355250216961,Jdrummer__,jdrummer⚡️,"San Bernardino, CA",233,1742,,#BoltUp #HalaMadrid ⚪️ #MiamiHeat 🔥 #Chivas 🐐 #Angels 👼🏼
1366029361602682881,deeznuts4o8,Deeznuts4o8,United States,5,64,,"stocks, crypto & NFT"
741879775,LetsPlayOC,Mary@LetsPlayOC,"Orange County, CA",9063,9087,,"Orange County Lifestyle Blogger. LocalResource, LocalTravel, LiveEvent Coverage, InsiderTips, Foodie. Disneyland, Knotts, Legoland. #OCMom"
766061028933263360,realitybites505,The truth hurts,,369,590,,"RN, Christian, wife, mom. No DM's ... Independent. I'm sick of both major political parties Ashamed of this new *Americans last* admin"
79923778,cyrtenzora,daydreamer,,236,1800,,lurker
466100073,janemlr,jane miller,"Newcastle, CA",554,1508,,Realtor
773790596,coachbmont,Brad Montgomery,,429,1439,,"Husband/Father - Teacher/Coach at Byron Nelson High School - Texas Tech Graduate - Hometown Lancaster, TX"
955473779274145792,Christo39321718,Christopher M,"Chandler, AZ",73,161,,"You will know the truth, and the truth will set you free. John 8:32; ""If guns are outlawed, only outlaws will have guns"""
204788774,ShahidReloaded,ShahidSiddiqui ❤️®️,"Dubai, United Arab Emirates",2054,1681,,An Entrepreneur.Tweets are not endorsements and opinions are my own ..$$
3111611142,MTsteamboat,Steamboat Dry Goods,"Big Sky, MT",884,1930,,"Discover the Unexpected @ Steamboat Dry Goods. Purveyors of high quality outdoor gear, lifestyle apparel, and footwear; located in Big Sky, MT! Ohio State Alum."
1294360793052352512,NoWayJose710,Jose,,4,327,,No way Jose?
989482298994290688,ct_indomitable,Corn Pop,Washington DC,145,423,,"It's ya boi, Corn Pop #AnarchoFapitalist Any views expressed are subject to change."
1242339018832056321,SandraKathleen4,SandraKathleen,,886,2674,,Retired. MD MPH MS
1283848916153204738,MattDickens_,Matt Dickens,"Los Angeles, CA",10,29,,"O.G. METAL MULISHA SUPPORTER 💯 Don’t ever mistake my silence for ignorance, my calmness for acceptance, and my kindness for weakness"
58675185,ClintStockdale,Clint Stockdale,"Houston, TX",119,697,,Amateur professional.
3415453571,DavidB_Rockin,David B. Rockin 🇮🇹🇮🇪🇺🇸,,872,4998,,"I love music,anime,video games,etc. music genre:classic rock,pop rock,and Jrock,etc. musician and voice actor. Follower of Christ #SupportHorikoshi Meme maker"
1009700226402095105,LenTrexler,Len Trexler,Austin Texas,102,403,,MAGA-Liberal Habibi-Texan Dreamer
178506003,ocentauri,ocentauri,,152,422,,Earth girl • Star gazer • Cantantes licet usque (minus via laedit) eamus •
610442557,Fgabrieltomas,F Tomas,Maybe the Simulation or  SCal,90,987,,"Fan of The Matrix, Econ, Opn Trading, Crypto, The Spartans, SOFs, Math & Physics, Descartes, ElonM, AI, Cycling, Chess, Hiking-Climbing, Pac NW. #Isiah4110"
16078386,joseole1115,Joe P,"Huntington Beach, CA",674,2293,,America First 🇺🇸
1241709396180242434,Ray_Embro,Ray Embro,"Texas, USA",62,1088,,Husband - Father of 2 - Follower of Christ (Psalms 37:4) - Packers/Owner 🏈 - Lakers 🏀 - Dodgers ⚾️ - Trojans 🏈 - Kings 🏒 - CBS Survivor 🏝
1298653907854536704,ccumbie2,ccumbie,,1,312,,Designer
1359159631734571029,bwlaufer,@bwlaufer,"Fort Worth, TX",7,568,,Nip it. Nip it. Nip it in the bud!
1127208615436214273,ClarkHui3,Clark Hui,,222,4990,,A very small potato in Hong Kong
1370212787717296130,georgeb58985416,george bush,,18,92,,George and Laura. I sure do love my wife Laura
543028480,vondrachek,Maria ✞,Home of the Brave,2587,4828,,Lift up your voice; the Lord is near
1422648498873409546,Natalie45030283,Natalie Winters ~ Montero,"Chicago, IL",4532,4472,,milfmonterochicago chicago greek freak MILF P411 P154994 TER 255890 🇺🇸🇺🇸🇺🇸🇺🇸 thrice vaxxed.. Cashapp $Montero472 😎 P411 P154994 #MAGALICIOUS
1360332076201897984,Th3MadK1NG,The Mad King,Mad King Island - Population 1,511,1724,,Great minds discuss ideas. Average minds discuss events. Small minds discuss people. ~ Eleanor Roosevelt. Following #Polygon $Matic $Eth & $FLUX users
1406597205398536194,QueeenPee,QUEEEN PEE,,237,1491,,"Introvert, Shrewed, Former SAS,"
3112598765,WB6DYN,"Dan Thom,B.S.,J.D. ⚖️🖤💙🖤",SoCal-OC Beach🖤💙🖤,6353,6642,,"#LawGeek(JD)@EvictAtty, Ret’d #LEO👮🏻‍♂️🚔 #OC #CA🏖, wife: #BFF #LEO partner @SusanMThom-41yrs, #HamRadio(UHF)since ‘74 Fdr:#BaysideAmateurRadio @WA6BLC❤️🇺🇸"
73928056,LaLaRueFrench75,Pardon Assange NOW💜,United States,36164,30075,,ⓗⓔⓐⓛⓣⓗ ⓕⓡⓔⓔⓓⓞⓜ ⓛⓞⓥⓔⓡ 🩺 Pro-Science! Anti-ScienceFraud! Pro-Med Safety. Pro (Full) Disclosure of Vac Trial Data. Anti-Med Intervention Mandates! Anti-Bullying!
426931752,armheatfan,Andrew 🇺🇸,United States of America,8,3294,,It's the crazy people who change the world. 24. Let’s go Heat 🏀🔥
73999387,otherother,OtherOther,,44,364,,Sr. Dr. Esq.
1396901841879851012,massfpsychosis,The Stranger,,88,552,,"""Those who will not reason are bigots, those who cannot are fools, and those who dare not are slaves."" - Lord Byron"
19006917,SuperSix8,Supersix8,"OMAHA BEACH, CALIFORNIA",1540,329,,ANTEDILUVIAN. PROFESSIONAL ADVENTURER & GLOBETROTTER. BLACK HEARTED. GOES TO 11.
1047540805068455936,MatttMogul,Mulligan Mattt,"Oak Hills, CA",321,892,,"🇺🇸 Southern California Native , Hard Rock ,Glam Metal & Heavy Metal Music Fanatic🤘🏻. Long time Snow Skier⛷. Party Golfer🏌️College Football Fan 🏈."
1348129746165485570,BigDaveMillerT1,BigDaveMillerThePatriot_ 🔺,,31,488,,just a regular guy trying to make a dollar outta 15 cents
836087432521056256,liz_perrotta,Liz Perrotta,,9,241,,🇱🇷🇱🇷🇱🇷
109026034,jtski1968,Resident-select Jim ❌🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,In the blue sky above,1894,3552,,A private pilot that loves to fly! #MAGA #PATRIOT #2A #MOLONLABE #DefendThePolice #LetsGoBrandon #AbolishTheUsefulIdiots #ComplianceAndSilenceEnablesTyrants
3250489314,mkbruhltra,Kowashitai Enjoyer,Da'at,123,2845,,IRDBLTS | fucking video games bro | TMS#FE's strongest soldier
748022006,RJGeezer,Snarky Malarkey,"Scorched Earth, America",358,570,,"Master of Underrated Tweets, the Wizard of Whatabout. Executive Producer: “Insurrection! the Musical”"
490716931,TimothyDowling,Timothy Dowling,Studio City,2561,987,,"I co-wrote the moviefilms ROLE MODELS, JUST GO WITH IT, THIS MEANS WAR, GEORGE LUCAS IN LOVE, PIXELS & OFFICE CHRISTMAS PARTY. I love movies and you."
285313209,Therealrobtutor,Rob Tutor,In your head,56,653,,"I'm tired of all these Irish Stereotypes, as soon as I finish this beer, I'm punching someone."
825631394097356806,evilBword,evil B word,Azkaban,28,110,,😈💅🏻
1278990575736197123,discmadi,madi!🎗,she/he/they,1258,901,,i miss ranboo | alt: @halfadisc
172287214,c0okii3,galletita 🍪,"Upland, CA",207,311,,good vibes all around 🤟🏽🌈🌴🤩
762963360740618240,Alphany01,Anthony Lean,"Blackmans Bay, Hobart",20,267,,"if we dig deep in our history and our doctrine, and remember that we are not descended from fearful men... Edward R Murrow"
1864233294,CharleeDaCat,Charlee Cat,"New York, NY",51,1757,,No one who is young is ever going to be old. - JS
